Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,unmet,Total
t189,923.613604044099,0.0,0.0,0.0,0.0,0.923613604044099
t190,434.08200000000005,0.0,0.0,0.0,0.0,0.434082
t191,404.48100000000005,0.0,0.0,0.0,0.0,0.40448100000000003
t192,375.57300000000004,0.0,0.0,0.0,0.0,0.37557300000000005
t193,356.202,0.0,0.0,0.0,0.0,0.356202
t194,344.84999999999997,0.0,0.0,0.0,0.0,0.34485
t195,338.3160000000001,0.0,0.0,0.0,0.0,0.33831600000000006
t196,339.40500000000003,0.0,0.0,0.0,0.0,0.339405
t197,348.54600000000005,0.0,0.0,0.0,0.0,0.348546
t198,373.56,0.0,0.0,0.0,0.0,0.37356
t199,410.289,0.0,0.0,0.0,0.0,0.410289
t200,1487.4049214076474,0.0,0.0,0.0,0.0,1.4874049214076475
t201,461.175,0.0,0.0,0.0,0.0,0.461175
t202,475.29900000000004,0.0,0.0,0.0,0.0,0.475299
t203,481.569,0.0,0.0,0.0,0.0,0.481569
t204,479.919,0.0,0.0,0.0,0.0,0.479919
t205,472.16400000000004,0.0,0.0,0.0,0.0,0.47216400000000003
t206,463.716,0.0,0.0,0.0,0.0,0.463716
t207,456.951,0.0,0.0,0.0,0.0,0.456951
t208,454.97100000000006,0.0,0.0,0.0,0.0,0.45497100000000007
t209,468.76500000000004,0.0,0.0,0.0,0.0,0.46876500000000004
t210,509.68500000000006,0.0,0.0,0.0,0.0,0.509685
t211,531.069,0.0,0.0,0.0,0.0,0.531069
t212,1228.1998809735546,0.0,0.0,0.0,0.0,1.2281998809735546
t213,498.069,0.0,0.0,0.0,0.0,0.49806900000000004
t214,467.445,0.0,0.0,0.0,0.0,0.467445
t215,428.307,0.0,0.0,0.0,0.0,0.428307
t216,392.832,0.0,0.0,0.0,0.0,0.392832
t217,370.128,0.0,0.0,0.0,0.0,0.370128
t218,358.479,0.0,0.0,0.0,0.0,0.358479
t219,354.024,0.0,0.0,0.0,0.0,0.354024
t220,355.90500000000003,0.0,0.0,0.0,0.0,0.355905
t221,367.45500000000004,0.0,0.0,0.0,0.0,0.36745500000000003
t222,400.785,0.0,0.0,0.0,0.0,0.400785
t223,1607.0145141944881,0.0,0.0,0.0,0.0,1.607014514194488
t224,482.889,0.0,0.0,0.0,0.0,0.482889
t225,1387.5042406583746,0.0,0.0,0.0,0.0,1.3875042406583746
t226,491.76599999999996,0.0,0.0,0.0,0.0,0.491766
t227,490.57800000000003,0.0,0.0,0.0,0.0,0.490578
t228,485.694,0.0,0.0,0.0,0.0,0.485694
t229,478.17,0.0,0.0,0.0,0.0,0.47817000000000004
t230,474.408,0.0,0.0,0.0,0.0,0.474408
t231,471.04200000000003,0.0,0.0,0.0,0.0,0.471042
t232,471.20700000000005,0.0,0.0,0.0,0.0,0.47120700000000004
t233,485.067,0.0,0.0,0.0,0.0,0.485067
t234,521.895,0.0,0.0,0.0,0.0,0.521895
t235,535.755,0.0,0.0,0.0,0.0,0.535755
t236,520.707,0.0,0.0,0.0,0.0,0.520707
t237,497.40900000000005,0.0,0.0,0.0,0.0,0.49740900000000005
t238,463.84799999999996,0.0,0.0,0.0,0.0,0.463848
t239,420.783,0.0,0.0,0.0,0.0,0.420783
t240,382.569,0.0,0.0,0.0,0.0,0.382569
t241,356.565,0.0,0.0,0.0,0.0,0.356565
t242,341.781,0.0,0.0,0.0,0.0,0.341781
t243,335.34600000000006,0.0,0.0,0.0,0.0,0.33534600000000003
t244,334.32300000000004,0.0,0.0,0.0,0.0,0.33432300000000004
t245,344.05800000000005,0.0,0.0,0.0,0.0,0.34405800000000003
t246,374.979,0.0,0.0,0.0,0.0,0.374979
t247,424.51200000000006,0.0,0.0,0.0,0.0,0.42451200000000006
t248,456.687,0.0,0.0,0.0,0.0,0.456687
t249,1950.5436220193592,0.0,0.0,0.0,0.0,1.9505436220193593
t250,467.90700000000004,0.0,0.0,0.0,0.0,0.467907
t251,469.425,0.0,0.0,0.0,0.0,0.46942500000000004
t252,466.917,0.0,0.0,0.0,0.0,0.46691699999999997
t253,460.185,0.0,0.0,0.0,0.0,0.460185
t254,455.565,0.0,0.0,0.0,0.0,0.455565
t255,448.569,0.0,0.0,0.0,0.0,0.448569
t256,444.312,0.0,0.0,0.0,0.0,0.44431200000000004
t257,453.123,0.0,0.0,0.0,0.0,0.453123
t258,487.113,0.0,0.0,0.0,0.0,0.487113
t259,507.672,0.0,0.0,0.0,0.0,0.507672
t260,495.59400000000005,0.0,0.0,0.0,0.0,0.49559400000000003
t261,476.355,0.0,0.0,0.0,0.0,0.47635500000000003
t262,446.12700000000007,0.0,0.0,0.0,0.0,0.44612700000000005
t263,405.306,0.0,0.0,0.0,0.0,0.405306
t264,368.18100000000004,0.0,0.0,0.0,0.0,0.36818100000000004
t265,342.672,0.0,0.0,0.0,0.0,0.34267200000000003
t266,328.41600000000005,0.0,0.0,0.0,0.0,0.32841600000000004
t267,320.85900000000004,0.0,0.0,0.0,0.0,0.32085900000000006
t268,320.001,0.0,0.0,0.0,0.0,0.320001
t269,328.482,0.0,0.0,0.0,0.0,0.32848200000000005
t270,359.04,0.0,0.0,0.0,0.0,0.35904
t271,410.289,0.0,0.0,0.0,0.0,0.410289
t272,443.454,0.0,0.0,0.0,0.0,0.443454
t273,457.97400000000005,0.0,0.0,0.0,0.0,0.45797400000000005
t274,465.696,0.0,0.0,0.0,0.0,0.465696
t275,468.336,0.0,0.0,0.0,0.0,0.46833600000000003
t276,468.03900000000004,0.0,0.0,0.0,0.0,0.46803900000000004
t277,463.45200000000006,0.0,0.0,0.0,0.0,0.46345200000000003
t278,458.502,0.0,0.0,0.0,0.0,0.458502
t279,452.892,0.0,0.0,0.0,0.0,0.452892
t280,447.678,0.0,0.0,0.0,0.0,0.447678
t281,453.783,0.0,0.0,0.0,0.0,0.453783
t282,485.89200000000005,0.0,0.0,0.0,0.0,0.48589200000000005
t283,508.46400000000006,0.0,0.0,0.0,0.0,0.508464
t284,4129.437939432841,0.0,0.0,0.0,0.0,4.129437939432841
t285,479.42400000000004,0.0,0.0,0.0,0.0,0.479424
t286,449.889,0.0,0.0,0.0,0.0,0.449889
t287,410.19,0.0,0.0,0.0,0.0,0.41019
t288,374.319,0.0,0.0,0.0,0.0,0.374319
t289,349.866,0.0,0.0,0.0,0.0,0.349866
t290,335.808,0.0,0.0,0.0,0.0,0.335808
t291,329.34000000000003,0.0,0.0,0.0,0.0,0.32934
t292,329.73600000000005,0.0,0.0,0.0,0.0,0.32973600000000003
t293,339.273,0.0,0.0,0.0,0.0,0.33927300000000005
t294,368.841,0.0,0.0,0.0,0.0,0.36884100000000003
t295,418.143,0.0,0.0,0.0,0.0,0.418143
t296,455.26800000000003,0.0,0.0,0.0,0.0,0.455268
t297,478.005,0.0,0.0,0.0,0.0,0.478005
t298,489.951,0.0,0.0,0.0,0.0,0.489951
t299,498.003,0.0,0.0,0.0,0.0,0.498003
t300,500.61,0.0,0.0,0.0,0.0,0.50061
t301,497.541,0.0,0.0,0.0,0.0,0.497541
t302,495.72600000000006,0.0,0.0,0.0,0.0,0.49572600000000006
t303,492.195,0.0,0.0,0.0,0.0,0.492195
t304,490.05,0.0,0.0,0.0,0.0,0.49005
t305,499.224,0.0,0.0,0.0,0.0,0.499224
t306,519.5190000000001,0.0,0.0,0.0,0.0,0.5195190000000001
t307,520.6740000000001,0.0,0.0,0.0,0.0,0.5206740000000001
t308,504.20700000000005,0.0,0.0,0.0,0.0,0.5042070000000001
t309,482.82300000000004,0.0,0.0,0.0,0.0,0.48282300000000006
t310,1712.1144453113602,0.0,0.0,0.0,0.0,1.7121144453113601
t311,419.00100000000003,0.0,0.0,0.0,0.0,0.419001
t312,383.724,0.0,0.0,0.0,0.0,0.383724
t313,357.62100000000004,0.0,0.0,0.0,0.0,0.357621
t314,341.946,0.0,0.0,0.0,0.0,0.341946
t315,333.59700000000004,0.0,0.0,0.0,0.0,0.33359700000000003
t316,330.52799999999996,0.0,0.0,0.0,0.0,0.330528
t317,334.62,0.0,0.0,0.0,0.0,0.33462000000000003
t318,347.688,0.0,0.0,0.0,0.0,0.347688
t319,367.2900000000001,0.0,0.0,0.0,0.0,0.36729000000000006
t320,390.19200000000006,0.0,0.0,0.0,0.0,0.39019200000000004
t321,417.78000000000003,0.0,0.0,0.0,0.0,0.41778000000000004
t322,439.098,0.0,0.0,0.0,0.0,0.439098
t323,449.625,0.0,0.0,0.0,0.0,0.449625
t324,449.85600000000005,0.0,0.0,0.0,0.0,0.44985600000000003
t325,445.071,0.0,0.0,0.0,0.0,0.44507100000000005
t326,437.21700000000004,0.0,0.0,0.0,0.0,0.437217
t327,431.442,0.0,0.0,0.0,0.0,0.431442
t328,430.51800000000003,0.0,0.0,0.0,0.0,0.430518
t329,442.0680000000001,0.0,0.0,0.0,0.0,0.44206800000000007
t330,473.781,0.0,0.0,0.0,0.0,0.473781
t331,495.462,0.0,0.0,0.0,0.0,0.495462
t332,484.539,0.0,0.0,0.0,0.0,0.484539
t333,469.029,0.0,0.0,0.0,0.0,0.469029
t334,448.23900000000003,0.0,0.0,0.0,0.0,0.44823900000000005
t335,418.671,0.0,0.0,0.0,0.0,0.418671
t336,390.291,0.0,0.0,0.0,0.0,0.390291
t337,308.71500000000003,0.0,0.0,0.0,0.0,0.308715
t338,298.38599999999997,0.0,0.0,0.0,0.0,0.298386
t339,294.55800000000005,0.0,0.0,0.0,0.0,0.29455800000000004
t340,294.75600000000003,0.0,0.0,0.0,0.0,0.294756
t341,305.514,0.0,0.0,0.0,0.0,0.305514
t342,339.63599999999997,0.0,0.0,0.0,0.0,0.339636
t343,395.37300000000005,0.0,0.0,0.0,0.0,0.39537300000000003
t344,432.86100000000005,0.0,0.0,0.0,0.0,0.43286100000000005
t345,446.16,0.0,0.0,0.0,0.0,0.44616
t346,451.737,0.0,0.0,0.0,0.0,0.451737
t347,456.819,0.0,0.0,0.0,0.0,0.45681900000000003
t348,456.852,0.0,0.0,0.0,0.0,0.456852
t349,453.156,0.0,0.0,0.0,0.0,0.453156
t350,449.757,0.0,0.0,0.0,0.0,0.449757
t351,442.464,0.0,0.0,0.0,0.0,0.442464
t352,437.4150000000001,0.0,0.0,0.0,0.0,0.43741500000000005
t353,437.481,0.0,0.0,0.0,0.0,0.437481
t354,442.59600000000006,0.0,0.0,0.0,0.0,0.44259600000000004
t355,446.952,0.0,0.0,0.0,0.0,0.446952
t356,465.82800000000003,0.0,0.0,0.0,0.0,0.465828
t357,466.62000000000006,0.0,0.0,0.0,0.0,0.46662000000000003
t358,434.28,0.0,0.0,0.0,0.0,0.43428
t359,390.02700000000004,0.0,0.0,0.0,0.0,0.39002700000000007
t360,348.90900000000005,0.0,0.0,0.0,0.0,0.348909
t361,324.192,0.0,0.0,0.0,0.0,0.32419200000000004
t362,311.751,0.0,0.0,0.0,0.0,0.311751
t363,306.07500000000005,0.0,0.0,0.0,0.0,0.30607500000000004
t364,305.61299999999994,0.0,0.0,0.0,0.0,0.30561299999999997
t365,316.14000000000004,0.0,0.0,0.0,0.0,0.31614000000000003
t366,348.97499999999997,0.0,0.0,0.0,0.0,0.348975
t367,403.16100000000006,0.0,0.0,0.0,0.0,0.40316100000000005
t368,437.11800000000005,0.0,0.0,0.0,0.0,0.43711800000000006
t369,443.91600000000005,0.0,0.0,0.0,0.0,0.44391600000000003
t370,446.754,0.0,0.0,0.0,0.0,0.44675400000000004
t371,449.6910000000001,0.0,0.0,0.0,0.0,0.44969100000000006
t372,448.602,0.0,0.0,0.0,0.0,0.448602
t373,445.92900000000003,0.0,0.0,0.0,0.0,0.445929
t374,444.807,0.0,0.0,0.0,0.0,0.444807
t375,438.80100000000004,0.0,0.0,0.0,0.0,0.43880100000000005
t376,433.653,0.0,0.0,0.0,0.0,0.433653
t377,434.379,0.0,0.0,0.0,0.0,0.434379
t378,437.84400000000005,0.0,0.0,0.0,0.0,0.43784400000000007
t379,440.84700000000004,0.0,0.0,0.0,0.0,0.44084700000000004
t380,460.38300000000004,0.0,0.0,0.0,0.0,0.46038300000000004
t381,462.132,0.0,0.0,0.0,0.0,0.462132
t382,430.51800000000003,0.0,0.0,0.0,0.0,0.430518
t383,386.166,0.0,0.0,0.0,0.0,0.386166
t384,346.137,0.0,0.0,0.0,0.0,0.34613700000000003
t385,321.453,0.0,0.0,0.0,0.0,0.321453
t386,308.682,0.0,0.0,0.0,0.0,0.308682
t387,303.00600000000003,0.0,0.0,0.0,0.0,0.30300600000000005
t388,303.00600000000003,0.0,0.0,0.0,0.0,0.30300600000000005
t389,313.104,0.0,0.0,0.0,0.0,0.313104
t390,345.9390000000001,0.0,0.0,0.0,0.0,0.34593900000000005
t391,400.785,0.0,0.0,0.0,0.0,0.400785
t392,437.481,0.0,0.0,0.0,0.0,0.437481
t393,446.68800000000005,0.0,0.0,0.0,0.0,0.44668800000000003
t394,448.23900000000003,0.0,0.0,0.0,0.0,0.44823900000000005
t395,450.35100000000006,0.0,0.0,0.0,0.0,0.45035100000000006
t396,449.163,0.0,0.0,0.0,0.0,0.44916300000000003
t397,444.675,0.0,0.0,0.0,0.0,0.444675
t398,442.6290000000001,0.0,0.0,0.0,0.0,0.44262900000000005
t399,437.4150000000001,0.0,0.0,0.0,0.0,0.43741500000000005
t400,432.86100000000005,0.0,0.0,0.0,0.0,0.43286100000000005
t401,433.95000000000005,0.0,0.0,0.0,0.0,0.43395000000000006
t402,438.603,0.0,0.0,0.0,0.0,0.438603
t403,443.058,0.0,0.0,0.0,0.0,0.443058
t404,462.858,0.0,0.0,0.0,0.0,0.462858
t405,462.82500000000005,0.0,0.0,0.0,0.0,0.46282500000000004
t406,432.069,0.0,0.0,0.0,0.0,0.43206900000000004
t407,388.87200000000007,0.0,0.0,0.0,0.0,0.38887200000000005
t408,349.371,0.0,0.0,0.0,0.0,0.349371
t409,323.664,0.0,0.0,0.0,0.0,0.323664
t410,310.167,0.0,0.0,0.0,0.0,0.31016699999999997
t411,303.996,0.0,0.0,0.0,0.0,0.303996
t412,303.831,0.0,0.0,0.0,0.0,0.303831
t413,313.269,0.0,0.0,0.0,0.0,0.313269
t414,346.46700000000004,0.0,0.0,0.0,0.0,0.346467
t415,400.488,0.0,0.0,0.0,0.0,0.400488
t416,435.336,0.0,0.0,0.0,0.0,0.435336
t417,444.213,0.0,0.0,0.0,0.0,0.444213
t418,446.82,0.0,0.0,0.0,0.0,0.44682
t419,448.338,0.0,0.0,0.0,0.0,0.448338
t420,448.701,0.0,0.0,0.0,0.0,0.448701
t421,446.952,0.0,0.0,0.0,0.0,0.446952
t422,446.49,0.0,0.0,0.0,0.0,0.44649
t423,441.11100000000005,0.0,0.0,0.0,0.0,0.44111100000000003
t424,436.98600000000005,0.0,0.0,0.0,0.0,0.43698600000000004
t425,438.30600000000004,0.0,0.0,0.0,0.0,0.43830600000000003
t426,443.454,0.0,0.0,0.0,0.0,0.443454
t427,444.807,0.0,0.0,0.0,0.0,0.444807
t428,460.911,0.0,0.0,0.0,0.0,0.460911
t429,463.287,0.0,0.0,0.0,0.0,0.463287
t430,435.105,0.0,0.0,0.0,0.0,0.435105
t431,393.261,0.0,0.0,0.0,0.0,0.393261
t432,353.199,0.0,0.0,0.0,0.0,0.353199
t433,328.05300000000005,0.0,0.0,0.0,0.0,0.32805300000000004
t434,315.513,0.0,0.0,0.0,0.0,0.315513
t435,309.47400000000005,0.0,0.0,0.0,0.0,0.309474
t436,309.50699999999995,0.0,0.0,0.0,0.0,0.309507
t437,319.14300000000003,0.0,0.0,0.0,0.0,0.319143
t438,351.021,0.0,0.0,0.0,0.0,0.351021
t439,402.93000000000006,0.0,0.0,0.0,0.0,0.40293000000000007
t440,436.656,0.0,0.0,0.0,0.0,0.436656
t441,443.289,0.0,0.0,0.0,0.0,0.443289
t442,445.632,0.0,0.0,0.0,0.0,0.44563200000000003
t443,447.711,0.0,0.0,0.0,0.0,0.447711
t444,444.807,0.0,0.0,0.0,0.0,0.444807
